layer,token,token_id,rank,prob,logit
40, words,2456,5,0.023654,11.531
41, in,287,4,0.038051,12.0616
41, with,351,19,0.00938,10.6613
41, on,319,7,0.016559,11.2297
41, using,1262,101,0.001,8.4223
41, within,1626,10,0.01495,11.1275
41, instructions,7729,17,0.009992,10.7245
41, the,262,12,0.013377,11.0163
41, a,257,13,0.012249,10.9282
41, information,1321,14,0.011826,10.893
41, words,2456,27,0.006146,10.2385
42, in,287,1,0.153251,14.1531
42, with,351,4,0.03488,12.6729
42, on,319,6,0.029459,12.504
42, using,1262,86,0.001181,9.2877
42, within,1626,3,0.04263,12.8736
42, instructions,7729,25,0.005435,10.814
42, the,262,5,0.030995,12.5548
42, a,257,7,0.027559,12.4374
42, information,1321,10,0.017436,11.9796
42, words,2456,30,0.004673,10.6628
43, in,287,1,0.251396,15.3012
43, with,351,2,0.066108,13.9654
43, on,319,4,0.046409,13.6117
43, using,1262,54,0.001721,10.3173
43, within,1626,3,0.065512,13.9564
43, instructions,7729,24,0.005674,11.5101
43, the,262,5,0.041156,13.4915
43, a,257,6,0.035592,13.3463
43, information,1321,9,0.017232,12.6209
43, words,2456,25,0.005061,11.3958
44, in,287,1,0.315922,15.8936
44, with,351,2,0.096979,14.7126
44, on,319,3,0.079977,14.5198
44, using,1262,26,0.003959,11.514
44, within,1626,5,0.041177,13.856
44, instructions,7729,19,0.005579,11.8571
44, the,262,4,0.048815,14.0261
44, a,257,6,0.035391,13.7045
44, information,1321,8,0.01565,12.8885
44, words,2456,17,0.00642,11.9976
45, in,287,1,0.441002,17.0361
45, with,351,2,0.112144,15.6668
45, on,319,3,0.082961,15.3654
45, using,1262,20,0.003866,12.2992
45, within,1626,6,0.022178,14.0462
45, instructions,7729,9,0.010102,13.2598
45, the,262,4,0.042359,14.6932
45, a,257,5,0.029004,14.3145
45, information,1321,7,0.020009,13.9433
45, words,2456,14,0.00589,12.7203
46, in,287,1,0.486635,18.282
46, with,351,2,0.177205,17.2718
46, on,319,3,0.118829,16.8722
46, using,1262,9,0.007682,14.1333
46, within,1626,4,0.018252,14.9987
46, instructions,7729,11,0.006516,13.9687
46, the,262,6,0.016221,14.8808
46, a,257,8,0.012981,14.658
46, information,1321,7,0.013967,14.7312
46, words,2456,12,0.006493,13.9652
47, in,287,1,0.503495,21.2041
47, with,351,2,0.303893,20.6992
47, on,319,3,0.05492,18.9884
47, using,1262,4,0.025038,18.2029
47, within,1626,5,0.017019,17.8169
47, instructions,7729,6,0.015747,17.7392
47, the,262,7,0.007337,16.9754
47, a,257,8,0.006311,16.8249
47, information,1321,9,0.005567,16.6995
47, words,2456,10,0.005422,16.673
