condition,family,model,layer,head,selection_rho,selection_p,n_selection,selection_p_fdr
uniform,gpt2,gpt2-large,33,4,0.23391304347826083,0.27128359982868233,24,0.917014985336391
uniform,gpt2,gpt2-large,25,12,0.24695652173913044,0.24467584594576178,24,0.9128690842800296
uniform,gpt2,gpt2-large,35,1,0.26086956521739124,0.21823795857184652,24,0.9128690842800296
uniform,gpt2,gpt2-large,35,18,0.2713043478260869,0.19971124015805522,24,0.9009878816130042
uniform,gpt2,gpt2-large,24,14,0.2791304347826086,0.18653796075704562,24,0.895382211633819
uniform,gpt2,gpt2-large,26,10,0.2982608695652174,0.15688329961066771,24,0.8920231646098808
uniform,gpt2,gpt2-large,25,18,0.3643478260869565,0.08005146755932814,24,0.7606176148562084
uniform,gpt2,gpt2-large,32,6,0.4513043478260869,0.0268555202756079,24,0.5602824276698201
uniform,gpt2,gpt2-medium,19,7,-0.4513043478260869,0.0268555202756079,24,0.9293640141854593
uniform,gpt2,gpt2-medium,17,1,-0.4313043478260869,0.0353504559247137,24,0.9293640141854593
uniform,gpt2,gpt2-medium,17,0,-0.4139130434782608,0.04435569219052743,24,0.9293640141854593
uniform,gpt2,gpt2-medium,21,7,-0.40086956521739125,0.05221946082129626,24,0.9293640141854593
uniform,gpt2,gpt2-medium,17,13,-0.3947826086956522,0.056241135165238536,24,0.9293640141854593
uniform,gpt2,gpt2-medium,23,12,-0.38608695652173913,0.06239715956765034,24,0.9293640141854593
uniform,gpt2,gpt2-medium,23,11,-0.3834782608695652,0.06434139809221924,24,0.9293640141854593
uniform,gpt2,gpt2-medium,21,5,-0.3739130434782608,0.07187007376805954,24,0.9293640141854593
uniform,gpt2,gpt2-medium,21,3,-0.36260869565217385,0.08161161940645165,24,0.9293640141854593
uniform,gpt2,gpt2-medium,17,4,-0.36,0.08399469645152526,24,0.9293640141854593
uniform,gpt2,gpt2-medium,16,6,-0.3504347826086956,0.09318217165981711,24,0.9293640141854593
uniform,gpt2,gpt2-medium,22,10,-0.328695652173913,0.11682275058870734,24,0.9293640141854593
uniform,gpt2,gpt2-medium,18,3,-0.3217391304347825,0.12523945866486327,24,0.9293640141854593
uniform,gpt2,gpt2-medium,18,6,-0.3008695652173913,0.15311364746090092,24,0.9293640141854593
uniform,gpt2,gpt2-medium,23,7,-0.2895652173913043,0.16992018695250974,24,0.9293640141854593
uniform,gpt2,gpt2-medium,18,0,-0.2817391304347826,0.1822827700109572,24,0.9293640141854593
uniform,gpt2,gpt2-medium,20,2,-0.2791304347826086,0.18653796075704562,24,0.9293640141854593
uniform,gpt2,gpt2-medium,19,15,-0.2782608695652174,0.1879713945221431,24,0.9293640141854593
uniform,gpt2,gpt2-medium,22,6,-0.27391304347826084,0.195251881074416,24,0.9293640141854593
uniform,gpt2,gpt2-medium,22,15,-0.2721739130434782,0.198217172315479,24,0.9293640141854593
uniform,gpt2,gpt2-medium,23,10,-0.2695652173913043,0.20272227336292598,24,0.9293640141854593
uniform,gpt2,gpt2-medium,19,1,-0.2617391304347826,0.21665169795328637,24,0.9293640141854593
uniform,gpt2,gpt2-medium,21,6,-0.25304347826086954,0.23286356530495436,24,0.9293640141854593
uniform,gpt2,gpt2-medium,21,1,-0.25217391304347825,0.23452757092161952,24,0.9293640141854593
uniform,gpt2,gpt2-medium,18,12,-0.24434782608695652,0.24985580217173994,24,0.9293640141854593
uniform,gpt2,gpt2-medium,18,1,-0.24434782608695652,0.24985580217173994,24,0.9293640141854593
uniform,gpt2,gpt2-medium,23,15,-0.2434782608695652,0.2515981618428429,24,0.9293640141854593
uniform,gpt2,gpt2-medium,22,9,-0.2417391304347826,0.2551064662177334,24,0.9293640141854593
uniform,gpt2,gpt2-medium,21,4,-0.23652173913043475,0.265820294159618,24,0.9293640141854593
uniform,gpt2,gpt2-medium,23,13,-0.23130434782608694,0.27681789646261495,24,0.9293640141854593
uniform,gpt2,gpt2-medium,22,3,-0.23043478260869563,0.27867844240498885,24,0.9293640141854593
uniform,gpt2,gpt2-medium,19,5,-0.2278260869565217,0.28430742700718314,24,0.9293640141854593
uniform,gpt2,gpt2-medium,20,12,-0.2252173913043478,0.2900074275938714,24,0.9293640141854593
uniform,gpt2,gpt2-medium,18,14,-0.2252173913043478,0.2900074275938714,24,0.9293640141854593
uniform,gpt2,gpt2-medium,23,9,-0.2217391304347826,0.2977178574717595,24,0.9293640141854593
uniform,gpt2,gpt2-medium,21,2,-0.21478260869565213,0.3135168615028437,24,0.9293640141854593
uniform,gpt2,gpt2-medium,16,2,-0.21043478260869564,0.3236466869695018,24,0.9293640141854593
uniform,gpt2,gpt2-medium,16,14,-0.20956521739130432,0.32569617157142167,24,0.9293640141854593
uniform,gpt2,gpt2-medium,16,12,-0.2026086956521739,0.34237332678092103,24,0.9293640141854593
uniform,gpt2,gpt2-medium,22,5,-0.2008695652173913,0.3466205027349787,24,0.9293640141854593
uniform,gpt2,gpt2-medium,17,11,-0.19826086956521738,0.353049435242404,24,0.9293640141854593
uniform,gpt2,gpt2-medium,19,11,-0.19565217391304346,0.35954796323422916,24,0.9293640141854593
uniform,gpt2,gpt2-medium,23,2,-0.18608695652173912,0.38396703397174825,24,0.9293640141854593
uniform,gpt2,gpt2-medium,18,2,-0.1843478260869565,0.38850589974170063,24,0.9293640141854593
uniform,gpt2,gpt2-medium,20,8,-0.1826086956521739,0.39307499311229405,24,0.9293640141854593
uniform,gpt2,gpt2-medium,21,13,-0.18173913043478263,0.3953708419767238,24,0.9293640141854593
uniform,gpt2,gpt2-medium,16,8,-0.17652173913043476,0.40930328479150074,24,0.9293640141854593
uniform,gpt2,gpt2-medium,16,15,-0.17565217391304347,0.41165144697505385,24,0.9293640141854593
uniform,gpt2,gpt2-medium,19,13,-0.17304347826086955,0.41874034957223477,24,0.9293640141854593
uniform,gpt2,gpt2-medium,23,0,-0.17217391304347823,0.42111806892778625,24,0.9293640141854593
uniform,gpt2,gpt2-medium,23,1,-0.16,0.4551697202154259,24,0.9811867267083348
uniform,gpt2,gpt2-medium,21,14,-0.15478260869565216,0.47019170707374996,24,0.9811867267083348
uniform,gpt2,gpt2-medium,18,9,-0.15391304347826085,0.4727198668976152,24,0.9811867267083348
uniform,gpt2,gpt2-medium,16,4,-0.13739130434782607,0.5220471463273303,24,0.9811867267083348
uniform,gpt2,gpt2-medium,20,10,-0.13478260869565215,0.5300538865453849,24,0.9811867267083348
uniform,gpt2,gpt2-medium,16,7,-0.13304347826086957,0.5354237325436195,24,0.9811867267083348
uniform,gpt2,gpt2-medium,18,10,-0.12869565217391304,0.5489587886992761,24,0.9811867267083348
uniform,gpt2,gpt2-medium,20,9,-0.12869565217391304,0.5489587886992761,24,0.9811867267083348
uniform,gpt2,gpt2-medium,23,6,-0.1269565217391304,0.5544163873133454,24,0.9811867267083348
uniform,gpt2,gpt2-medium,23,5,-0.1243478260869565,0.5626487416883165,24,0.9811867267083348
uniform,gpt2,gpt2-medium,20,13,-0.1226086956521739,0.5681672657020509,24,0.9811867267083348
uniform,gpt2,gpt2-medium,20,15,-0.1217391304347826,0.5709355226889165,24,0.9811867267083348
uniform,gpt2,gpt2-medium,23,8,-0.09826086956521737,0.6478231237133648,24,0.9811867267083348
uniform,gpt2,gpt2-medium,19,6,-0.09739130434782609,0.6507456469889162,24,0.9811867267083348
uniform,gpt2,gpt2-medium,22,12,-0.08434782608695651,0.69516260313585,24,0.9811867267083348
uniform,gpt2,gpt2-medium,16,3,-0.07826086956521738,0.7162392905010878,24,0.9811867267083348
uniform,gpt2,gpt2-medium,20,7,-0.07652173913043478,0.7222991032128188,24,0.9811867267083348
uniform,gpt2,gpt2-medium,21,0,-0.07652173913043478,0.7222991032128188,24,0.9811867267083348
uniform,gpt2,gpt2-medium,20,3,-0.07391304347826086,0.7314191793924034,24,0.9811867267083348
uniform,gpt2,gpt2-medium,20,14,-0.07391304347826086,0.7314191793924034,24,0.9811867267083348
uniform,gpt2,gpt2-medium,20,11,-0.07217391304347825,0.7375189840952583,24,0.9811867267083348
uniform,gpt2,gpt2-medium,17,3,-0.06956521739130435,0.7466974841785088,24,0.9811867267083348
uniform,gpt2,gpt2-medium,16,10,-0.0626086956521739,0.7713343005112614,24,0.9811867267083348
uniform,gpt2,gpt2-medium,21,12,-0.054782608695652164,0.799308243488264,24,0.9811867267083348
uniform,gpt2,gpt2-medium,22,13,-0.05391304347826086,0.8024319710844887,24,0.9811867267083348
uniform,gpt2,gpt2-medium,22,4,-0.050434782608695654,0.8149558189775675,24,0.9811867267083348
uniform,gpt2,gpt2-medium,23,14,-0.049565217391304345,0.8180937896030709,24,0.9811867267083348
uniform,gpt2,gpt2-medium,20,6,-0.047826086956521734,0.8243778236378612,24,0.9811867267083348
uniform,gpt2,gpt2-medium,22,14,-0.04,0.8527804394339903,24,0.9811867267083348
uniform,gpt2,gpt2-medium,23,4,-0.03652173913043478,0.8654631927363388,24,0.9811867267083348
uniform,gpt2,gpt2-medium,22,1,-0.03565217391304347,0.8686390462246146,24,0.9811867267083348
uniform,gpt2,gpt2-medium,18,5,-0.029565217391304344,0.8909226043767047,24,0.9811867267083348
uniform,gpt2,gpt2-medium,20,4,-0.029565217391304344,0.8909226043767047,24,0.9811867267083348
uniform,gpt2,gpt2-medium,19,14,-0.02695652173913043,0.9004982689028821,24,0.9811867267083348
uniform,gpt2,gpt2-medium,17,15,-0.025217391304347827,0.9068896173989752,24,0.9811867267083348
uniform,gpt2,gpt2-medium,19,4,-0.020869565217391303,0.92289170312162,24,0.9811867267083348
uniform,gpt2,gpt2-medium,18,11,-0.019130434782608695,0.9293010160374854,24,0.9811867267083348
uniform,gpt2,gpt2-medium,21,15,-0.015652173913043476,0.9421320594035385,24,0.9811867267083348
uniform,gpt2,gpt2-medium,23,3,-0.01217391304347826,0.9549770846497846,24,0.9811867267083348
uniform,gpt2,gpt2-medium,22,0,0.002608695652173913,0.9903476848039034,24,0.9903476848039034
uniform,gpt2,gpt2-medium,19,10,0.004347826086956522,0.9839134567350358,24,0.9903476848039034
uniform,gpt2,gpt2-medium,17,2,0.008695652173913044,0.9678329941702691,24,0.9831954226491623
uniform,gpt2,gpt2-medium,18,4,0.011304347826086955,0.9581901628011082,24,0.9811867267083348
uniform,gpt2,gpt2-medium,19,12,0.013913043478260868,0.9485530177017848,24,0.9811867267083348
uniform,gpt2,gpt2-medium,19,8,0.017391304347826087,0.9357145967179171,24,0.9811867267083348
uniform,gpt2,gpt2-medium,21,9,0.019130434782608695,0.9293010160374854,24,0.9811867267083348
uniform,gpt2,gpt2-medium,16,1,0.02,0.9260958020254711,24,0.9811867267083348
uniform,gpt2,gpt2-medium,20,0,0.020869565217391303,0.92289170312162,24,0.9811867267083348
uniform,gpt2,gpt2-medium,20,1,0.021739130434782605,0.9196887674366273,24,0.9811867267083348
uniform,gpt2,gpt2-medium,18,15,0.02608695652173913,0.903693217741266,24,0.9811867267083348
uniform,gpt2,gpt2-medium,17,7,0.027826086956521737,0.8973048186218164,24,0.9811867267083348
uniform,gpt2,gpt2-medium,21,11,0.033913043478260865,0.8749966229566862,24,0.9811867267083348
uniform,gpt2,gpt2-medium,22,11,0.03565217391304347,0.8686390462246146,24,0.9811867267083348
uniform,gpt2,gpt2-medium,19,3,0.03652173913043478,0.8654631927363388,24,0.9811867267083348
uniform,gpt2,gpt2-medium,16,5,0.04434782608695652,0.8369769840650598,24,0.9811867267083348
uniform,gpt2,gpt2-medium,21,8,0.04521739130434782,0.8338234219848106,24,0.9811867267083348
uniform,gpt2,gpt2-medium,18,7,0.04608695652173912,0.8306723439322353,24,0.9811867267083348
uniform,gpt2,gpt2-medium,19,0,0.05217391304347826,0.8086881976469138,24,0.9811867267083348
uniform,gpt2,gpt2-medium,22,8,0.05652173913043478,0.7930697839291404,24,0.9811867267083348
uniform,gpt2,gpt2-medium,22,7,0.05826086956521739,0.7868436161547347,24,0.9811867267083348
uniform,gpt2,gpt2-medium,21,10,0.05826086956521739,0.7868436161547347,24,0.9811867267083348
uniform,gpt2,gpt2-medium,17,8,0.06,0.7806300955564118,24,0.9811867267083348
uniform,gpt2,gpt2-medium,17,5,0.0608695652173913,0.7775281884531549,24,0.9811867267083348
uniform,gpt2,gpt2-medium,17,6,0.06521739130434781,0.7620689398781239,24,0.9811867267083348
uniform,gpt2,gpt2-medium,17,12,0.06782608695652173,0.75283518636882,24,0.9811867267083348
uniform,gpt2,gpt2-medium,16,9,0.08869565217391304,0.6802397967489956,24,0.9811867267083348
uniform,gpt2,gpt2-medium,16,11,0.09652173913043478,0.6536731719946907,24,0.9811867267083348
uniform,gpt2,gpt2-medium,16,13,0.10869565217391304,0.6131561977406331,24,0.9811867267083348
uniform,gpt2,gpt2-medium,19,2,0.11826086956521738,0.5820677933682574,24,0.9811867267083348
uniform,gpt2,gpt2-medium,20,5,0.13130434782608694,0.5408189353993529,24,0.9811867267083348
uniform,gpt2,gpt2-medium,19,9,0.19043478260869565,0.3727527778427131,24,0.9293640141854593
uniform,gpt2,gpt2-medium,22,2,0.19652173913043475,0.35737406951590367,24,0.9293640141854593
uniform,gpt2,gpt2-medium,16,0,0.20956521739130432,0.32569617157142167,24,0.9293640141854593
uniform,gpt2,gpt2-medium,18,8,0.23478260869565212,0.26945461176954527,24,0.9293640141854593
uniform,gpt2,gpt2-medium,17,10,0.25217391304347825,0.23452757092161952,24,0.9293640141854593
uniform,gpt2,gpt2-medium,17,14,0.2626086956521739,0.21507317009837784,24,0.9293640141854593
uniform,gpt2,gpt2-medium,17,9,0.2643478260869565,0.2119392787870507,24,0.9293640141854593
uniform,gpt2,gpt2-medium,18,13,0.2826086956521739,0.18087936831931134,24,0.9293640141854593
uniform,gpt2,gpt2-xl,38,5,-0.6660869565217391,0.00038058316640382045,24,0.1522332665615282
uniform,gpt2,gpt2-xl,37,23,-0.6130434782608695,0.001446665230327324,24,0.2088276406435936
uniform,gpt2,gpt2-xl,47,16,-0.6095652173913042,0.0015662073048269519,24,0.2088276406435936
uniform,gpt2,gpt2-xl,45,8,-0.5556521739130434,0.0048174010463330865,24,0.35724618672038105
uniform,gpt2,gpt2-xl,42,15,-0.5530434782608695,0.005062933315680416,24,0.35724618672038105
uniform,gpt2,gpt2-xl,41,1,-0.5452173913043478,0.005863442846778428,24,0.35724618672038105
uniform,gpt2,gpt2-xl,35,12,-0.5417391304347825,0.006251808267606669,24,0.35724618672038105
uniform,gpt2,gpt2-xl,33,18,-0.5208695652173913,0.009061048624292217,24,0.45305243121461086
uniform,gpt2,gpt2-xl,40,9,-0.47391304347826085,0.01931158001008251,24,0.7342455211355712
uniform,gpt2,gpt2-xl,41,19,-0.4556521739130434,0.02524605564204541,24,0.7342455211355712
uniform,gpt2,gpt2-xl,47,2,-0.45217391304347826,0.026527213632103662,24,0.7342455211355712
uniform,gpt2,gpt2-xl,44,4,-0.4434782608695652,0.029959339686467554,24,0.7342455211355712
uniform,gpt2,gpt2-xl,37,5,-0.44,0.0314277151501786,24,0.7342455211355712
uniform,gpt2,gpt2-xl,44,5,-0.437391304347826,0.03256619344201188,24,0.7342455211355712
uniform,gpt2,gpt2-xl,43,6,-0.4339130434782608,0.03413496013263738,24,0.7342455211355712
uniform,gpt2,gpt2-xl,42,14,-0.4339130434782608,0.03413496013263738,24,0.7342455211355712
uniform,gpt2,gpt2-xl,34,7,-0.43304347826086953,0.034536379264078446,24,0.7342455211355712
uniform,gpt2,gpt2-xl,33,2,-0.4278260869565217,0.03702422793856043,24,0.7342455211355712
uniform,gpt2,gpt2-xl,43,24,-0.4260869565217391,0.03788430481237119,24,0.7342455211355712
uniform,gpt2,gpt2-xl,35,15,-0.4252173913043478,0.03832022472876959,24,0.7342455211355712
uniform,gpt2,gpt2-xl,33,3,-0.41913043478260864,0.04148369708784366,24,0.7342455211355712
uniform,gpt2,gpt2-xl,36,4,-0.4130434782608695,0.0448491538998177,24,0.7342455211355712
uniform,gpt2,gpt2-xl,45,0,-0.40695652173913033,0.048424942872104186,24,0.7342455211355712
uniform,gpt2,gpt2-xl,37,3,-0.4060869565217391,0.04895342898055787,24,0.7342455211355712
uniform,gpt2,gpt2-xl,33,0,-0.40086956521739125,0.05221946082129626,24,0.7342455211355712
uniform,gpt2,gpt2-xl,37,10,-0.40086956521739125,0.05221946082129626,24,0.7342455211355712
uniform,gpt2,gpt2-xl,40,18,-0.39826086956521733,0.0539147284565988,24,0.7342455211355712
uniform,gpt2,gpt2-xl,45,4,-0.39652173913043476,0.055068414085167834,24,0.7342455211355712
uniform,gpt2,gpt2-xl,35,21,-0.39652173913043476,0.055068414085167834,24,0.7342455211355712
uniform,gpt2,gpt2-xl,40,2,-0.3878260869565217,0.06112631008008118,24,0.7485966085973585
uniform,gpt2,gpt2-xl,32,12,-0.3869565217391304,0.06175922020928209,24,0.7485966085973585
uniform,gpt2,gpt2-xl,37,20,-0.3739130434782608,0.07187007376805954,24,0.7659897368250205
uniform,gpt2,gpt2-xl,43,4,-0.37130434782608696,0.07403527963898868,24,0.7659897368250205
uniform,gpt2,gpt2-xl,40,17,-0.37130434782608696,0.07403527963898868,24,0.7659897368250205
uniform,gpt2,gpt2-xl,38,16,-0.3678260869565217,0.07699887080183038,24,0.7659897368250205
uniform,gpt2,gpt2-xl,44,20,-0.3678260869565217,0.07699887080183038,24,0.7659897368250205
uniform,gpt2,gpt2-xl,45,9,-0.3660869565217391,0.0785139480245646,24,0.7659897368250205
uniform,gpt2,gpt2-xl,46,18,-0.36173913043478256,0.08240024160942257,24,0.7847642058040245
uniform,gpt2,gpt2-xl,40,14,-0.35913043478260864,0.08480057608167486,24,0.7888425682016267
uniform,gpt2,gpt2-xl,43,9,-0.3565217391304348,0.08725310458309882,24,0.7932100416645347
uniform,gpt2,gpt2-xl,44,6,-0.3530434782608695,0.0906054197072354,24,0.7939843277385293
uniform,gpt2,gpt2-xl,42,2,-0.34956521739130436,0.09405311883595951,24,0.7939843277385293
uniform,gpt2,gpt2-xl,33,13,-0.3478260869565217,0.09581319432361446,24,0.7939843277385293
uniform,gpt2,gpt2-xl,32,8,-0.3460869565217391,0.09759766185158254,24,0.7939843277385293
uniform,gpt2,gpt2-xl,35,0,-0.3417391304347826,0.10216672120818253,24,0.7939843277385293
uniform,gpt2,gpt2-xl,33,16,-0.33652173913043476,0.10785620119274743,24,0.7939843277385293
uniform,gpt2,gpt2-xl,47,7,-0.3313043478260869,0.11377549347480255,24,0.7939843277385293
uniform,gpt2,gpt2-xl,47,12,-0.32608695652173914,0.11992916225916488,24,0.7939843277385293
uniform,gpt2,gpt2-xl,37,1,-0.32521739130434785,0.1209778735437234,24,0.7939843277385293
uniform,gpt2,gpt2-xl,43,14,-0.32521739130434785,0.1209778735437234,24,0.7939843277385293
uniform,gpt2,gpt2-xl,39,18,-0.32434782608695645,0.12203323885388004,24,0.7939843277385293
uniform,gpt2,gpt2-xl,33,6,-0.32434782608695645,0.12203323885388004,24,0.7939843277385293
uniform,gpt2,gpt2-xl,39,4,-0.32260869565217387,0.12416401155590807,24,0.7939843277385293
uniform,gpt2,gpt2-xl,45,1,-0.3173913043478261,0.1307180856032758,24,0.7939843277385293
uniform,gpt2,gpt2-xl,38,10,-0.31652173913043474,0.13183422455052596,24,0.7939843277385293
uniform,gpt2,gpt2-xl,40,11,-0.31304347826086953,0.1363674584174657,24,0.7939843277385293
uniform,gpt2,gpt2-xl,34,22,-0.3121739130434782,0.13751802959214357,24,0.7939843277385293
uniform,gpt2,gpt2-xl,36,23,-0.3104347826086956,0.13984001582896144,24,0.7939843277385293
uniform,gpt2,gpt2-xl,38,12,-0.308695652173913,0.14218991443004733,24,0.7939843277385293
uniform,gpt2,gpt2-xl,37,15,-0.308695652173913,0.14218991443004733,24,0.7939843277385293
uniform,gpt2,gpt2-xl,37,11,-0.3060869565217391,0.1457674095865942,24,0.7939843277385293
uniform,gpt2,gpt2-xl,34,17,-0.3060869565217391,0.1457674095865942,24,0.7939843277385293
uniform,gpt2,gpt2-xl,34,24,-0.3,0.15436300913601078,24,0.7939843277385293
uniform,gpt2,gpt2-xl,44,2,-0.2982608695652174,0.15688329961066771,24,0.7939843277385293
uniform,gpt2,gpt2-xl,39,17,-0.29739130434782607,0.1581542605953959,24,0.7939843277385293
uniform,gpt2,gpt2-xl,47,11,-0.29478260869565215,0.16201059639566892,24,0.7939843277385293
uniform,gpt2,gpt2-xl,39,3,-0.29304347826086957,0.16461785270058826,24,0.7939843277385293
uniform,gpt2,gpt2-xl,45,13,-0.29304347826086957,0.16461785270058826,24,0.7939843277385293
uniform,gpt2,gpt2-xl,46,15,-0.29304347826086957,0.16461785270058826,24,0.7939843277385293
uniform,gpt2,gpt2-xl,43,0,-0.2869565217391304,0.17397424190366442,24,0.7939843277385293
uniform,gpt2,gpt2-xl,39,22,-0.28086956521739126,0.18369366089868788,24,0.7939843277385293
uniform,gpt2,gpt2-xl,44,19,-0.28086956521739126,0.18369366089868788,24,0.7939843277385293
uniform,gpt2,gpt2-xl,38,19,-0.27999999999999997,0.18511205365132619,24,0.7939843277385293
uniform,gpt2,gpt2-xl,33,21,-0.27999999999999997,0.18511205365132619,24,0.7939843277385293
uniform,gpt2,gpt2-xl,45,15,-0.2782608695652174,0.1879713945221431,24,0.7939843277385293
uniform,gpt2,gpt2-xl,47,23,-0.2773913043478261,0.1894123670698224,24,0.7939843277385293
uniform,gpt2,gpt2-xl,38,9,-0.2756521739130435,0.1923169760830011,24,0.7939843277385293
uniform,gpt2,gpt2-xl,38,14,-0.2756521739130435,0.1923169760830011,24,0.7939843277385293
uniform,gpt2,gpt2-xl,42,13,-0.2721739130434782,0.198217172315479,24,0.7939843277385293
uniform,gpt2,gpt2-xl,33,12,-0.27043478260869563,0.20121293703333998,24,0.7939843277385293
uniform,gpt2,gpt2-xl,35,14,-0.27043478260869563,0.20121293703333998,24,0.7939843277385293
uniform,gpt2,gpt2-xl,36,24,-0.2695652173913043,0.20272227336292598,24,0.7939843277385293
uniform,gpt2,gpt2-xl,37,21,-0.268695652173913,0.20423925937348922,24,0.7939843277385293
