layer,token,token_id,rank,prob,logit
30, a,247,2,0.070351,12.8557
30, subt,8482,5,0.047098,12.4545
30, on,327,6,0.038537,12.2539
30, audio,9797,54,0.00193,9.2598
30, caption,11743,47,0.002048,9.3191
30, an,271,11,0.014065,11.2459
30, in,275,8,0.017549,11.4672
31, text,2505,1,0.149956,15.2716
31, the,253,2,0.105769,14.9225
31, capt,3403,3,0.088492,14.7442
31, a,247,4,0.081589,14.663
31, subt,8482,5,0.071055,14.5247
31, on,327,6,0.033899,13.7847
31, audio,9797,7,0.020063,13.2602
31, caption,11743,8,0.017843,13.1429
31, an,271,9,0.013816,12.8871
31, in,275,10,0.012347,12.7747
