family,model,layer,head,n_compounds,relative_layer_depth,rho,p_two_sided,q_bh_within_model,bootstrap_ci_low,bootstrap_ci_high,bootstrap_negative_fraction,bootstrap_valid_resamples,upper_tail_compound_count
olmo,OLMo-2-1124-7B,23,17,49,0.75,-0.18948979591836734,0.1922208106960907,0.4768268172306126,-0.47145417230963516,0.09319777399871305,0.9005,2000,0
olmo,OLMo-2-1124-7B,23,18,49,0.75,0.1843877551020408,0.20469020967214308,0.49676944510648763,-0.09639450195181043,0.43858404197597045,0.105,2000,0
olmo,OLMo-2-1124-7B,23,19,49,0.75,-0.11224489795918367,0.4425690998363512,0.6807680636967964,-0.39953120774053247,0.19078321861362654,0.7645,2000,0
olmo,OLMo-2-1124-7B,23,20,49,0.75,-0.24357142857142858,0.09170146910710922,0.391259601523666,-0.5020014603322284,0.058619403235494964,0.9425,2000,0
olmo,OLMo-2-1124-7B,23,21,49,0.75,-0.06091836734693878,0.6775514080161912,0.8299569138345995,-0.34843316122582463,0.24865963832122598,0.6385,2000,0
olmo,OLMo-2-1124-7B,23,22,49,0.75,0.06459183673469387,0.6592625016673924,0.8299569138345995,-0.22949982118224083,0.375551339816985,0.348,2000,4
olmo,OLMo-2-1124-7B,23,23,49,0.75,-0.15989795918367347,0.2724356543821869,0.5622621110237984,-0.4142160723982921,0.1092931550657833,0.8805,2000,0
olmo,OLMo-2-1124-7B,23,24,49,0.75,-0.01173469387755102,0.9362173599234863,0.9541068636162918,-0.32271536211907226,0.3101768209771501,0.5365,2000,14
olmo,OLMo-2-1124-7B,23,25,49,0.75,0.06173469387755102,0.6734708201931038,0.8299569138345995,-0.2129027710162206,0.36033786519233163,0.3415,2000,0
olmo,OLMo-2-1124-7B,23,26,49,0.75,0.326734693877551,0.021941070440470747,0.22028779551266198,0.02288636972463591,0.5760222100282195,0.017,2000,0
olmo,OLMo-2-1124-7B,23,27,49,0.75,-0.1492857142857143,0.30594199447998605,0.5827466561523543,-0.4366696761356355,0.1534990577805538,0.8265,2000,0
olmo,OLMo-2-1124-7B,23,28,49,0.75,-0.28061224489795916,0.05081782565879972,0.25240123823314087,-0.505094384493695,-0.021139431947060618,0.9815,2000,0
olmo,OLMo-2-1124-7B,23,29,49,0.75,-0.23408163265306123,0.10547922799751558,0.41794396642892384,-0.46480691972676247,0.045129534389239064,0.952,2000,0
olmo,OLMo-2-1124-7B,23,30,49,0.75,0.003673469387755102,0.9800146591158626,0.9861782733241384,-0.29121944524681637,0.2992548084550906,0.49,2000,0
olmo,OLMo-2-1124-7B,23,31,49,0.75,0.22673469387755102,0.11719627697240487,0.4371711027501106,-0.05935597738660411,0.49192236888158825,0.063,2000,0
olmo,OLMo-2-1124-7B,24,0,49,0.78125,-0.03704081632653061,0.8005163922010223,0.8940366273009918,-0.32991717629202594,0.27930237521250273,0.5845,2000,0
olmo,OLMo-2-1124-7B,24,1,49,0.78125,-0.30326530612244895,0.03415636728032649,0.22599944342624953,-0.5945962585730742,-0.004625406473668041,0.977,2000,0
olmo,OLMo-2-1124-7B,24,2,49,0.78125,0.1716326530612245,0.2383233141384906,0.5187990511858299,-0.11302260974719525,0.43363422094032317,0.1235,2000,0
olmo,OLMo-2-1124-7B,24,3,49,0.78125,0.05163265306122449,0.7245882767814482,0.8556023932474666,-0.28296682752271796,0.3620441089539604,0.3725,2000,0
olmo,OLMo-2-1124-7B,24,4,49,0.78125,-0.35061224489795917,0.013515533184294333,0.19658957358973575,-0.6187729008254437,-0.04062105520824251,0.985,2000,0
olmo,OLMo-2-1124-7B,24,5,49,0.78125,-0.24020408163265305,0.09642036199086694,0.40435608773685355,-0.5211664507290957,0.07034349486365771,0.934,2000,3
olmo,OLMo-2-1124-7B,24,6,49,0.78125,0.09051020408163266,0.5362542787680825,0.7460929095903757,-0.18882282437502568,0.3543921508508355,0.276,2000,5
olmo,OLMo-2-1124-7B,24,7,49,0.78125,0.11551020408163265,0.42932413080119175,0.6767671027407949,-0.1481604972192965,0.3461415063635747,0.193,2000,0
olmo,OLMo-2-1124-7B,24,8,49,0.78125,-0.17091836734693877,0.24031219599569004,0.5195939372879785,-0.44141788074216637,0.122440045232739,0.874,2000,0
olmo,OLMo-2-1124-7B,24,9,49,0.78125,-0.3137755102040816,0.028127477197962478,0.22599944342624953,-0.5501817883575456,-0.01450367307049819,0.981,2000,3
olmo,OLMo-2-1124-7B,24,10,49,0.78125,-0.09153061224489796,0.5316500157683278,0.7429170526020301,-0.37924385863280063,0.22956485188790196,0.692,2000,0
olmo,OLMo-2-1124-7B,24,11,49,0.78125,-0.0986734693877551,0.4999729450090409,0.717449965932256,-0.4110800751861389,0.2097955931486721,0.7245,2000,3
olmo,OLMo-2-1124-7B,24,12,49,0.78125,0.15663265306122448,0.28247551377025915,0.5671401615703899,-0.17034428381892358,0.4714696233108422,0.168,2000,0
olmo,OLMo-2-1124-7B,24,13,49,0.78125,-0.14510204081632652,0.31984781439325755,0.5950657011967582,-0.40459132798580294,0.1364751403608921,0.843,2000,0
olmo,OLMo-2-1124-7B,24,14,49,0.78125,-0.07989795918367347,0.5852575250950472,0.768189275148735,-0.3985896780786919,0.25593723505723276,0.685,2000,0
olmo,OLMo-2-1124-7B,24,15,49,0.78125,-0.23622448979591837,0.10223715470962631,0.4141251836339294,-0.47991334235093824,0.0342510687930644,0.9505,2000,10
olmo,OLMo-2-1124-7B,24,16,49,0.78125,0.17622448979591837,0.22580617044268336,0.5088589756454837,-0.12439043709193902,0.4393628235207319,0.1205,2000,0
olmo,OLMo-2-1124-7B,24,17,49,0.78125,-0.005408163265306122,0.9705806128510164,0.9828664433934343,-0.2942081268867485,0.2892574451409582,0.5015,2000,1
olmo,OLMo-2-1124-7B,24,18,49,0.78125,-0.050510204081632655,0.7303469740061812,0.8585432588550642,-0.35769035942732624,0.2741348796614311,0.6285,2000,0
olmo,OLMo-2-1124-7B,24,19,49,0.78125,-0.22163265306122448,0.12589739749426884,0.4371711027501106,-0.5123646301593788,0.11576699351432058,0.9115,2000,1
olmo,OLMo-2-1124-7B,24,20,49,0.78125,0.02020408163265306,0.8904051721916103,0.9311426637297886,-0.28297194263827713,0.319679546151487,0.4425,2000,0
olmo,OLMo-2-1124-7B,24,21,49,0.78125,0.21806122448979592,0.13227195469614905,0.4371711027501106,-0.09536323781770657,0.48989168921743814,0.0705,2000,13
olmo,OLMo-2-1124-7B,24,22,49,0.78125,-0.11183673469387755,0.444240467100159,0.6807680636967964,-0.38086438451996474,0.18131133116713435,0.7805,2000,1
olmo,OLMo-2-1124-7B,24,23,49,0.78125,0.02857142857142857,0.8454895153816598,0.9137653818819812,-0.27592403448665215,0.32139704956103005,0.4325,2000,0
olmo,OLMo-2-1124-7B,24,24,49,0.78125,-0.2897959183673469,0.043406874924011456,0.24803928528006547,-0.5549068192671525,0.021140572621925063,0.9685,2000,0
olmo,OLMo-2-1124-7B,24,25,49,0.78125,0.13795918367346938,0.3444982369867242,0.6090576565511147,-0.13069712028411423,0.38100762181411146,0.155,2000,0
olmo,OLMo-2-1124-7B,24,26,49,0.78125,0.027857142857142858,0.8493069261108499,0.9137653818819812,-0.28175538940516587,0.3255887031267629,0.4255,2000,0
olmo,OLMo-2-1124-7B,24,27,49,0.78125,0.22010204081632653,0.12860038526735068,0.4371711027501106,-0.09561320384891854,0.49473395465706466,0.091,2000,0
olmo,OLMo-2-1124-7B,24,28,49,0.78125,-0.126734693877551,0.3855325934770534,0.6431973170505845,-0.4058742170077548,0.1811127005210991,0.781,2000,0
olmo,OLMo-2-1124-7B,24,29,49,0.78125,0.048775510204081635,0.7392756834706127,0.8633876595277228,-0.2297142177128015,0.33852297024326655,0.3785,2000,0
olmo,OLMo-2-1124-7B,24,30,49,0.78125,0.19622448979591836,0.17660206056178915,0.46744484251188184,-0.09725829677892119,0.4705168304642286,0.101,2000,2
olmo,OLMo-2-1124-7B,24,31,49,0.78125,-0.11122448979591837,0.4467540418010227,0.6807680636967964,-0.372926365532128,0.18037957504278387,0.7925,2000,0
olmo,OLMo-2-1124-7B,25,0,49,0.8125,-0.29336734693877553,0.04077468208364677,0.24162774568086973,-0.5281806544692133,-0.013659985883963882,0.979,2000,0
olmo,OLMo-2-1124-7B,25,1,49,0.8125,0.017755102040816328,0.9036223528652838,0.9388284185613337,-0.30310809638261027,0.35208716798361306,0.456,2000,0
olmo,OLMo-2-1124-7B,25,2,49,0.8125,-0.019183673469387756,0.8959089580657031,0.9338464709479642,-0.2913514249608992,0.2829229977794581,0.5545,2000,0
olmo,OLMo-2-1124-7B,25,3,49,0.8125,0.059489795918367346,0.6847144539135446,0.8299569138345995,-0.25389453854194405,0.36795735441777344,0.353,2000,1
olmo,OLMo-2-1124-7B,25,4,49,0.8125,-0.5202040816326531,0.00012752213965027992,0.013602361562696525,-0.7209314796413361,-0.25490567104577233,1.0,2000,29
olmo,OLMo-2-1124-7B,25,5,49,0.8125,0.22,0.12878212388633936,0.4371711027501106,-0.11348393509602797,0.5020009082109889,0.0885,2000,1
olmo,OLMo-2-1124-7B,25,6,49,0.8125,0.13938775510204082,0.33947667443075213,0.6079675560551724,-0.13281133327015468,0.3968880538664527,0.163,2000,0
olmo,OLMo-2-1124-7B,25,7,49,0.8125,0.24510204081632653,0.08961679572188529,0.3875320896081526,-0.048018033220156506,0.5004052579421191,0.059,2000,3
olmo,OLMo-2-1124-7B,25,8,49,0.8125,0.17622448979591837,0.22580617044268336,0.5088589756454837,-0.11110372963381311,0.44993075051635006,0.1165,2000,0
olmo,OLMo-2-1124-7B,25,9,49,0.8125,0.33908163265306124,0.017154457854638077,0.21113178898016097,0.07243732227874793,0.5763243678274165,0.0075,2000,0
olmo,OLMo-2-1124-7B,25,10,49,0.8125,-0.0736734693877551,0.6149041140571656,0.7921006447476504,-0.36794796212153824,0.2399617775638272,0.692,2000,0
olmo,OLMo-2-1124-7B,25,11,49,0.8125,-0.3329591836734694,0.019403689414492054,0.21410967629784336,-0.5560074476125912,-0.050708206580145174,0.9915,2000,0
olmo,OLMo-2-1124-7B,25,12,49,0.8125,0.1719387755102041,0.23747438799467185,0.5187990511858299,-0.11299911605653151,0.42644888573742057,0.1135,2000,1
olmo,OLMo-2-1124-7B,25,13,49,0.8125,-0.10142857142857142,0.488019189146459,0.7130873996660587,-0.3962875361016848,0.19936794366916893,0.7505,2000,0
olmo,OLMo-2-1124-7B,25,14,49,0.8125,-0.2652040816326531,0.06552861727263054,0.3025223625008982,-0.5473643135362838,0.046733461000291285,0.9495,2000,0
olmo,OLMo-2-1124-7B,25,15,49,0.8125,0.14,0.33733855546107033,0.6079675560551724,-0.12680820439477103,0.40852630231015863,0.172,2000,0
olmo,OLMo-2-1124-7B,25,16,49,0.8125,0.10622448979591836,0.46757210874806066,0.6965615808045474,-0.1752933349441823,0.3774469861826779,0.2375,2000,0
olmo,OLMo-2-1124-7B,25,17,49,0.8125,-0.40714285714285714,0.00369174041687966,0.09512885696639165,-0.6464980252717358,-0.11919791875811747,0.9945,2000,1
olmo,OLMo-2-1124-7B,25,18,49,0.8125,0.09683673469387755,0.5080248126007035,0.7225241779210007,-0.17771247070706003,0.3578630020228192,0.246,2000,0
olmo,OLMo-2-1124-7B,25,19,49,0.8125,-0.19010204081632653,0.19076162777638958,0.4768268172306126,-0.4701588120821021,0.13138661193191806,0.886,2000,4
olmo,OLMo-2-1124-7B,25,20,49,0.8125,0.014387755102040817,0.921837537237118,0.9485145077680956,-0.27449082756872084,0.2966095770955839,0.4615,2000,0
olmo,OLMo-2-1124-7B,25,21,49,0.8125,-0.21326530612244898,0.14120869290008053,0.4371711027501106,-0.5161739702485239,0.11105142410525293,0.9005,2000,3
olmo,OLMo-2-1124-7B,25,22,49,0.8125,-0.053469387755102044,0.7151975253999122,0.850792595271271,-0.35653728867903417,0.25706355983867846,0.6335,2000,0
olmo,OLMo-2-1124-7B,25,23,49,0.8125,-0.08602040816326531,0.5567407990673926,0.7613549388955796,-0.34024285626845086,0.193617184307315,0.727,2000,1
olmo,OLMo-2-1124-7B,25,24,49,0.8125,0.2057142857142857,0.15617794174616234,0.44286840345501854,-0.09528233280126247,0.48674113763409704,0.083,2000,0
olmo,OLMo-2-1124-7B,25,25,49,0.8125,-0.22724489795918368,0.11635194678664161,0.4371711027501106,-0.5251333522017217,0.11397620654989683,0.9055,2000,42
olmo,OLMo-2-1124-7B,25,26,49,0.8125,-0.151734693877551,0.29798482391923037,0.5779099615403256,-0.41260737918030693,0.13392526167605928,0.861,2000,3
olmo,OLMo-2-1124-7B,25,27,49,0.8125,-0.3430612244897959,0.015814422560678446,0.2024246087766841,-0.5970396294395011,-0.052799303838567756,0.9885,2000,0
olmo,OLMo-2-1124-7B,25,28,49,0.8125,-0.14061224489795918,0.33520883185855715,0.6079675560551724,-0.44012418233851186,0.19481274830849205,0.813,2000,0
olmo,OLMo-2-1124-7B,25,29,49,0.8125,-0.0323469387755102,0.8253720328960662,0.9059209692207741,-0.3171517269293988,0.27538106031402576,0.5865,2000,0
olmo,OLMo-2-1124-7B,25,30,49,0.8125,-0.03806122448979592,0.7951378605954806,0.8927863697914168,-0.3277661046295842,0.23346290853994447,0.6155,2000,22
olmo,OLMo-2-1124-7B,25,31,49,0.8125,0.21,0.14754524717816234,0.4371711027501106,-0.09401407567242072,0.5021960513432281,0.0835,2000,0
olmo,OLMo-2-1124-7B,26,0,49,0.84375,-0.30428571428571427,0.03352776096256294,0.22599944342624953,-0.5369308600337268,-0.024459438154225136,0.9815,2000,2
olmo,OLMo-2-1124-7B,26,1,49,0.84375,0.05010204081632653,0.7324447177107266,0.8585432588550642,-0.23792592592592593,0.32945162869961797,0.3565,2000,0
olmo,OLMo-2-1124-7B,26,2,49,0.84375,-0.25979591836734695,0.07143248274973964,0.32194921802699555,-0.5219132743368426,0.042763700008701666,0.954,2000,2
olmo,OLMo-2-1124-7B,26,3,49,0.84375,-0.027551020408163266,0.8509440118775949,0.9137653818819812,-0.3435811773512745,0.2913107691931656,0.5655,2000,0
olmo,OLMo-2-1124-7B,26,4,49,0.84375,0.10428571428571429,0.4757821357558888,0.7016142094096056,-0.1890874210964451,0.38318998604428567,0.2375,2000,0
olmo,OLMo-2-1124-7B,26,5,49,0.84375,-0.28224489795918367,0.04943018445351863,0.25240123823314087,-0.5424060062011674,0.029072285436442146,0.964,2000,0
olmo,OLMo-2-1124-7B,26,6,49,0.84375,-0.1576530612244898,0.2793123296252971,0.5656958574689562,-0.4213053016075934,0.1320200316827634,0.866,2000,0
olmo,OLMo-2-1124-7B,26,7,49,0.84375,-0.3025510204081633,0.03460216529387297,0.22599944342624953,-0.5236491771107131,-0.02834824852978796,0.982,2000,0
olmo,OLMo-2-1124-7B,26,8,49,0.84375,0.16489795918367348,0.2575253927911113,0.5421587216654975,-0.1021869560143745,0.440850558178498,0.1075,2000,0
olmo,OLMo-2-1124-7B,26,9,49,0.84375,0.038979591836734696,0.790305217107043,0.8927863697914168,-0.2648520673190257,0.3431014257196743,0.396,2000,8
olmo,OLMo-2-1124-7B,26,10,49,0.84375,-0.07520408163265306,0.6075548072277128,0.7871155397282109,-0.38657450715851593,0.2551139848701694,0.6815,2000,4
olmo,OLMo-2-1124-7B,26,11,49,0.84375,0.12663265306122448,0.3859183902303507,0.6431973170505845,-0.15096984926059795,0.4059905935255924,0.186,2000,6
olmo,OLMo-2-1124-7B,26,12,49,0.84375,-0.32683673469387753,0.021897326235767157,0.22028779551266198,-0.5690411288009266,-0.03473387387173607,0.988,2000,1
olmo,OLMo-2-1124-7B,26,13,49,0.84375,-0.3852040816326531,0.006272801728584395,0.11807626783217685,-0.6036486580997911,-0.08223075152711347,0.9935,2000,0
olmo,OLMo-2-1124-7B,26,14,49,0.84375,0.21520408163265306,0.1375434015530709,0.4371711027501106,-0.05517111109502281,0.47649988807178606,0.0565,2000,20
olmo,OLMo-2-1124-7B,26,15,49,0.84375,-0.15571428571428572,0.28534239379010246,0.5671401615703899,-0.40270045799986315,0.12643352134460328,0.8615,2000,10
olmo,OLMo-2-1124-7B,26,16,49,0.84375,0.08163265306122448,0.5771114068598279,0.768189275148735,-0.20034857911700513,0.3596276290443214,0.2845,2000,0
olmo,OLMo-2-1124-7B,26,17,49,0.84375,0.17714285714285713,0.22335828528706272,0.5088589756454837,-0.14738786688018946,0.4620329657504808,0.148,2000,12
olmo,OLMo-2-1124-7B,26,18,49,0.84375,-0.047040816326530614,0.7482385346272268,0.8641993273221253,-0.3367134295424683,0.24369077290459237,0.623,2000,0
olmo,OLMo-2-1124-7B,26,19,49,0.84375,0.16306122448979593,0.26293762674190446,0.5463638997234378,-0.1208657263875967,0.4403161571325781,0.1365,2000,1
olmo,OLMo-2-1124-7B,26,20,49,0.84375,-0.18306122448979592,0.20802342679130598,0.49676944510648763,-0.42726834505844147,0.07774824960392489,0.907,2000,0
olmo,OLMo-2-1124-7B,26,21,49,0.84375,-0.10020408163265306,0.4933134733836241,0.717449965932256,-0.3752601877450985,0.2057853533446275,0.7355,2000,0
olmo,OLMo-2-1124-7B,26,22,49,0.84375,0.1960204081632653,0.1770614782699786,0.46744484251188184,-0.10565192457825222,0.4790254247984492,0.109,2000,0
olmo,OLMo-2-1124-7B,26,23,49,0.84375,0.21112244897959184,0.1453437706494434,0.4371711027501106,-0.08318151277128252,0.47520623885143504,0.0795,2000,1
olmo,OLMo-2-1124-7B,26,24,49,0.84375,-0.4045918367346939,0.003933601058039542,0.09512885696639165,-0.6262911982457847,-0.13101392290706199,0.998,2000,0
olmo,OLMo-2-1124-7B,26,25,49,0.84375,-0.15877551020408162,0.2758598482210511,0.5622621110237984,-0.41615270123325343,0.11915493432847038,0.8695,2000,0
olmo,OLMo-2-1124-7B,26,26,49,0.84375,0.32071428571428573,0.024655424170689128,0.2213142567285887,0.02552364384260738,0.595239977064917,0.019,2000,0
olmo,OLMo-2-1124-7B,26,27,49,0.84375,-0.19622448979591836,0.17660206056178915,0.46744484251188184,-0.46595655149023457,0.10969312448377894,0.9015,2000,0
olmo,OLMo-2-1124-7B,26,28,49,0.84375,-0.18336734693877552,0.20725086378887123,0.49676944510648763,-0.46327133804313503,0.11286498707477713,0.8885,2000,1
olmo,OLMo-2-1124-7B,26,29,49,0.84375,0.19795918367346937,0.17273167683128426,0.46744484251188184,-0.06706627012799939,0.4510745801180823,0.07,2000,0
olmo,OLMo-2-1124-7B,26,30,49,0.84375,-0.12663265306122448,0.3859183902303507,0.6431973170505845,-0.39763290883434904,0.1554738291206262,0.7895,2000,0
olmo,OLMo-2-1124-7B,26,31,49,0.84375,-0.19418367346938775,0.18123505441517157,0.46744484251188184,-0.45941908209038956,0.09802358322507783,0.895,2000,3
olmo,OLMo-2-1124-7B,27,0,49,0.875,-0.4060204081632653,0.0037964986775726292,0.09512885696639165,-0.6230996743227193,-0.13705285577586265,0.9985,2000,0
olmo,OLMo-2-1124-7B,27,1,49,0.875,0.2004081632653061,0.16737263333337205,0.4577713048434107,-0.09461597883532553,0.464440128962239,0.083,2000,13
olmo,OLMo-2-1124-7B,27,2,49,0.875,0.20265306122448978,0.16256729256349495,0.4484614967268826,-0.06288134984598472,0.4608945839606727,0.068,2000,0
olmo,OLMo-2-1124-7B,27,3,49,0.875,-0.1463265306122449,0.31573705271123786,0.5943285698093889,-0.42112279570902195,0.15254893474506137,0.827,2000,0
olmo,OLMo-2-1124-7B,27,4,49,0.875,-0.21693877551020407,0.13432451786604416,0.4371711027501106,-0.45581832376539677,0.06834835412567851,0.934,2000,0
olmo,OLMo-2-1124-7B,27,5,49,0.875,-0.3239795918367347,0.02315027331056813,0.2213142567285887,-0.578537537387718,-0.0164223773041847,0.982,2000,0
olmo,OLMo-2-1124-7B,27,6,49,0.875,-0.11979591836734693,0.41228332280418867,0.6663164812996989,-0.38010971755301615,0.18030286121274425,0.784,2000,0
olmo,OLMo-2-1124-7B,27,7,49,0.875,0.18091836734693878,0.21348797456874086,0.5023246460440961,-0.1080629166783376,0.46760615466243866,0.112,2000,0
olmo,OLMo-2-1124-7B,27,8,49,0.875,0.02295918367346939,0.8755711694036584,0.9246956244527085,-0.2875997841678352,0.33509662788822075,0.44,2000,1
olmo,OLMo-2-1124-7B,27,9,49,0.875,-0.28061224489795916,0.05081782565879972,0.25240123823314087,-0.561020558448623,0.05168108476500818,0.9535,2000,0
olmo,OLMo-2-1124-7B,27,10,49,0.875,0.061224489795918366,0.6760201067382583,0.8299569138345995,-0.21675908869291943,0.32663770087075683,0.3395,2000,0
olmo,OLMo-2-1124-7B,27,11,49,0.875,-0.12571428571428572,0.3894008168246078,0.6442321214544601,-0.42318385756446725,0.17766186097277592,0.796,2000,0
olmo,OLMo-2-1124-7B,27,12,49,0.875,-0.4611224489795918,0.0008542927669844568,0.03905338363357517,-0.6662138928428814,-0.1825511345083645,0.999,2000,0
olmo,OLMo-2-1124-7B,27,13,49,0.875,-0.4796938775510204,0.0004873579340115181,0.025992423147280966,-0.6987158329368786,-0.19756792788603095,1.0,2000,19
olmo,OLMo-2-1124-7B,27,14,49,0.875,0.2816326530612245,0.04994690085715688,0.25240123823314087,0.0361725338643752,0.5066975347059179,0.015,2000,0
olmo,OLMo-2-1124-7B,27,15,49,0.875,0.0723469387755102,0.6213039432239383,0.7921006447476504,-0.23672840006740115,0.36304199243382795,0.317,2000,1
olmo,OLMo-2-1124-7B,27,16,49,0.875,-0.3019387755102041,0.0349880950804064,0.22599944342624953,-0.5347615436859959,-0.02625905582159411,0.9825,2000,0
olmo,OLMo-2-1124-7B,27,17,49,0.875,0.13887755102040816,0.3412648495493118,0.6079675560551724,-0.18533349178316275,0.4213314341264567,0.1895,2000,0
olmo,OLMo-2-1124-7B,27,18,49,0.875,0.03857142857142857,0.7924521070812417,0.8927863697914168,-0.25614147220739414,0.3203743760650308,0.376,2000,0
olmo,OLMo-2-1124-7B,27,19,49,0.875,-0.047551020408163266,0.745598922271693,0.8641993273221253,-0.35713281465191765,0.26829419616034034,0.608,2000,0
olmo,OLMo-2-1124-7B,27,20,49,0.875,0.15622448979591838,0.2837473412429331,0.5671401615703899,-0.13845323285104755,0.43527800291213053,0.1565,2000,0
olmo,OLMo-2-1124-7B,27,21,49,0.875,0.36112244897959184,0.01079495789789751,0.17271932636636017,0.06590905788762061,0.6248446279230109,0.01,2000,1
olmo,OLMo-2-1124-7B,27,22,49,0.875,-0.1766326530612245,0.2247159436604339,0.5088589756454837,-0.4507178989320934,0.12841036723797522,0.881,2000,12
olmo,OLMo-2-1124-7B,27,23,49,0.875,0.002346938775510204,0.9872308229962642,0.9872308229962642,-0.2892977567534956,0.2986883893108469,0.481,2000,1
olmo,OLMo-2-1124-7B,27,24,49,0.875,0.07285714285714286,0.6188391537254496,0.7921006447476504,-0.23921522029794265,0.3774889577693096,0.3215,2000,0
olmo,OLMo-2-1124-7B,27,25,49,0.875,-0.012755102040816327,0.9306840254075887,0.9541068636162918,-0.30258914102708984,0.2811754025866662,0.539,2000,0
olmo,OLMo-2-1124-7B,27,26,49,0.875,-0.032040816326530615,0.8269992338175048,0.9059209692207741,-0.33170210041415193,0.24724479155628015,0.5835,2000,0
olmo,OLMo-2-1124-7B,27,27,49,0.875,-0.20561224489795918,0.15638790497005342,0.44286840345501854,-0.4881008459827645,0.11143039591315392,0.891,2000,0
olmo,OLMo-2-1124-7B,27,28,49,0.875,0.31673469387755104,0.026599898248603898,0.22599944342624953,0.006117590441826594,0.5775554838095238,0.0225,2000,0
olmo,OLMo-2-1124-7B,27,29,49,0.875,-0.18,0.21586033685642275,0.5041993269639071,-0.4627731864426353,0.13992996984102632,0.8575,2000,1
olmo,OLMo-2-1124-7B,27,30,49,0.875,-0.02489795918367347,0.8651574224670754,0.9167230966538548,-0.3344304082465605,0.2820711440096454,0.562,2000,0
olmo,OLMo-2-1124-7B,27,31,49,0.875,0.10438775510204082,0.4753481311532423,0.7016142094096056,-0.19361085069069817,0.4089337947226953,0.2285,2000,0
olmo,OLMo-2-1124-7B,28,0,49,0.90625,-0.30418367346938774,0.033590187564314956,0.22599944342624953,-0.5534791166438545,0.0013426827575043672,0.974,2000,0
olmo,OLMo-2-1124-7B,28,1,49,0.90625,0.09183673469387756,0.5302725279295335,0.7429170526020301,-0.20165600272978676,0.38566521294117456,0.28,2000,0
olmo,OLMo-2-1124-7B,28,2,49,0.90625,0.1373469387755102,0.3466643005138695,0.6095196492551551,-0.15392473330743026,0.39345200564172045,0.177,2000,0
olmo,OLMo-2-1124-7B,28,3,49,0.90625,0.09479591836734694,0.517047908399793,0.7321032331324502,-0.22882257464682457,0.40951523959617414,0.2845,2000,1
olmo,OLMo-2-1124-7B,28,4,49,0.90625,-0.09704081632653061,0.5071269216025965,0.7225241779210007,-0.40061427946212197,0.24068796298516315,0.7165,2000,0
olmo,OLMo-2-1124-7B,28,5,49,0.90625,0.030612244897959183,0.8346022400440495,0.9059209692207741,-0.2574772871960657,0.31080660890293815,0.4135,2000,21
